Tanggal,Username,Komentar,Polarity
2023-01-24T17:09:14Z,Buah kelapa Liar,"@Duta Satu iya kalo yang menang rekomendasi pak jokowi, kalo yang menang kubu yang bertolak belakang sama pak jokowi. Bisa di otak-atik itu aturan IKN. Malah tiba-tiba muncul berita penyelidikan korupsi IKN. Wkwk",Negatif
2023-01-24T16:01:42Z,Duta Satu,Selama penerusnya dari rekomendasi pak jokowi pasti tetap lanjut...,Positif
2023-01-24T13:35:39Z,Nurie Hendi,Moga2 lancar tanpa kendala pembangunan ikn. Dan koalisi perubahan yg tak setuju dgn pembangunan indonesia secara masif termasuk pembangunan ikn tak ada yg memilih AHY dan antek2nya,Positif
2023-01-24T13:34:20Z,Anwar Ibrahim,yg kaya makin kaya yg miskin semakin terpuruk,Negatif
2023-01-24T13:34:19Z,Ingka Fishing - Riza Ingka,"Jembatan akses antar pulau usahakan jangan cuma satu .. antisipasi roboh/ ambruk karena struktur, usia atau perang ....semua harus diantisipasi",Positif
2023-01-24T16:06:43Z,Duta Satu,Tenang aja nanti pasti di buatkan lagi alternatif lain kalau sekarang mah lebih fokus ke penyelesaian bangunan utama IKN.. Termasuk jalan menuju ke IKN,Positif
2023-01-24T13:33:34Z,Yayan Antama,"Semoga radar dan alutsista rudal darat keudara di perbanyak,dan sungai&quot",Positif
2023-01-24T13:31:13Z,Ithonkz,SEMOGA TIDAK ADA LAGI PIHAK2 YG KORUPSI DALAM PEMBANGUNAN IKN INI !(ngarep),Positif
2023-01-24T13:29:55Z,kasmita _95,SEBAGAI RAKYAT CUMA BISA MELIHAT BAGAIMANA ENDINGNYA BERHASIL ATAU TIDAK KITA TUNGGU SAJA.,Netral
2023-01-24T14:58:03Z,Ananda Titis,Pantau aja ..tiap hari banyak orang proyek yg update pembangunan IKN di YT,Netral
2023-01-24T13:29:55Z,Anzay Maulana,info loker kuli bangunan,Netral
2023-01-24T14:58:57Z,Ananda Titis,Daftar sertifikasi tukang IKN di kantor kabupaten  mu ..barangkali ada,Netral
2023-01-24T13:29:31Z,Taufiq Hidayat,INDONESIA MAJU TRUS MENUJU MODERN,Positif
2023-01-24T13:26:59Z,Rasika terbaik Danyandra waw,"Mantap,gaspoll..",Positif
2023-01-24T13:25:59Z,Asep Sukmana,Kabel listriknya di tanam dibawah tanah ya.. Soalnya itu sudah menjadi standarisasi kerapihan suatu Kota..,Positif
2023-01-24T16:07:38Z,Duta Satu,Iya... Semua masuk ke tunnel kabel,Netral
2023-01-24T13:23:33Z,fly,kasihan bgt pohon&quot,Negatif
2023-01-24T14:59:45Z,Ananda Titis,Itu pohon perkebunan bukan hutan lindung,Netral
2023-01-24T13:21:57Z,Suparno suparno,"Kalau gk di mulai nanti hanya sebatas wacana dan rencana, lanjut IKN, INDONESIA PASTI BISA, SEMOGA SEMUA PEKERJA IKN DI BERI KESEHATAN",Positif
2023-01-29T22:08:17Z,holil nasution,Laut saya aspal KL GK di aspal laut kapan lai,Netral
2023-01-25T03:27:27Z,Masadepan Yangcerah,Aamiin 🤲,Netral
2023-01-24T16:27:31Z,Asfi,Amin yaAllah,Netral
2023-01-24T13:21:15Z,tokovictor168,Moga suksesor pa Jokowi akan konsisten mengawal proses ini sampai IKN selesai,Positif
2023-01-24T13:18:47Z,Sudarwanto Karel,"1th lg ,berat kayaknya ,kalo udah ganti presiden ya berat",Negatif
2023-01-24T23:18:10Z,Sudarwanto Karel,"Contoh aja bro di amerika ampe sekarang blm punya kereta cepat ,padahal negara maju dan berkembang ,padahal ada proyeknya ,kalo jd preaiden dari partai  satu proyek berjalan ,tp kalo udah ganti presiden dr partai satunya proyek berhenti",Negatif
2023-01-24T18:10:44Z,Duta Satu,@Nabil Choiri tp setiap pemimpin punya cara masing2... Jika legislatif dan eksekutif setuju maka bisa di rubah... Itinya saya gak akan mendukung antitesis jokowi udah itu aja... Masalah undang2 setiap pemimpin mempunyai kebijakan masing2..,Netral
2023-01-24T17:58:12Z,Nabil Choiri,@Duta Satu  konstitusi harus di jalan kan setiap pemimpin malaupun dari oposisi program program harus di lanjutkan  setiap pemimpin kaya Jokowi lanjutkan program SBY,Netral
2023-01-24T17:47:31Z,Duta Satu,@Nabil Choiri ya bisa saja kamu pikir UU gak bisa di anulir presiden berikutnya... Jangan polos2 amat lah..,Negatif
2023-01-24T17:40:03Z,Nabil Choiri,@Duta Satu  sudah ada UU pak masih juga Soal presiden akan datang hadeeeh,Netral
2023-01-24T13:17:37Z,Dewa Satria,"Ada pak Doni sepintas tadi,PM WG di Halim P.K,sukses pak 👏👏👍",Netral
2023-01-24T13:17:27Z,Fans Berat,Percayakan proyek kepada ahlinya menuju indonesia baru dan maju ❤❤❤🇮🇩🇮🇩🇮🇩,Positif
2023-01-30T10:09:11Z,Kingshop Mega,@Ramdan Ganteng kerja jangan numpuk dengkul saja,Netral
2023-01-30T05:21:51Z,Dwi Antok,"Trus pengaruh ikn ini utk indo tu apa.? Blm jelas blas.! Logika aja...ekonomi katanya mau krisis. Bukannya ngebesarin cadangan uang negara utk antisipasi menanggulangi dampak krisis, mlah uang negara dihambur2 bangun ikn. Belum nanti klo kurang dananya. Apbn dikorek2... Wah wah. Liat aja kereta cepat noh",Negatif
2023-01-30T02:50:11Z,vonny felicia,"@Zeen angka kemiskinan, angka kejahatan makin banyak, pelecehan makin banyak, terhadap wanita dan anak2, mikir dong, terkecuali kalu lu gk punya ibu dan gk punya keluarga cewek, baru gk bisa mikir, jangan cuma mikirin yg lain aja, mikirin masalah yg ada,",Negatif
2023-01-30T01:40:11Z,Ramdan Ganteng,@Annmousnet jngn tergantung trs Ama asing dong....masak negara GK bisa kelola perusahaan...bikin baju apa sepatu apa aja yg penting bs untuk peluang memekerjaan orang banyak....,Netral
2023-01-29T19:44:21Z,bambino babag,"DzildjianSy usia 57 tahun. Pernah kerja di Balikpapan (sebenarnya di Badak)  sekitar tahun 90 an. Kalo dari penilaian saya saat ini Indonesia sangat2 makmur masyarakatnya. Waktu masih SD ibu saya pernah bilang &#39 jaman sekarang makin susah&#39 . Jadi frase itu sudah ada sejak dulu karena manusia selalu merasa kurang puas sehingga beranggapan masa lalu lebih manis. Supaya nyata sy berikan perbandingan harga2 di seputar tahun 75. Mobil colt t120 harga 1,1 juta. Yamaha bebek V75 harga 100rb. Bensin 70rph/liter tahun persisnya lupa. Dan kebetulan sy anaknya orang kaya. Ayah wiraswasta punya pegawai sekitar 70 orang dengan gaji harian 100-125 rupiah +makan siang. Jadi kalo melihat perbandingan harga2 itu pantaslah kita merasa bersyukur hidup di jaman ini. Eknomi kita baru mulai menggeliat di jaman presiden SBY lalu meningkat secara drastis di jaman Jokowi. Insyaallah negara kita semakin maju dan makmur di tahun2 mendatang.""",Positif
2023-01-24T13:13:11Z,antek USA,Wow di era jokowi next pemimpin we dont know...,Netral
2023-01-24T13:11:54Z,Alfians04,2024 was was nih..,Negatif
2023-01-24T13:07:35Z,HARIMAU JAWA,Harapan saya jangan gunduli hutan Kalimantan,Positif
2023-01-24T16:09:49Z,Duta Satu,Justru bakal di kembalikan seperti dulu itu tanaman industri bakal di ganti dengan tanaman asli kalimantan,Positif
2023-01-24T13:05:43Z,Agus Obenx,Negara lain udah pada pindah ibu kota baru...indonesia memang sedikit telat tapi belum terlambat....,Positif
2023-01-24T13:05:38Z,K. f. r   Banggang,Sangat setuju <br>Kalau kenyamanan pkerja di utamakan 👍,Positif
2023-01-24T13:04:01Z,Zihand Dika,"Semoga kalimantan tidak kalah dengan pulau jawa , sumatra,<br>Adanya ikn mangkat ekonomi dan sdmnya 🤲🤲🤲",Positif
2023-01-25T03:51:41Z,Zihand Dika,@Duta Satu Aamin...,Netral
2023-01-24T16:10:31Z,Duta Satu,Semangat teman salam dari jawa.. Semiga semua daerah di indonesia menjadi maju..,Positif
2023-01-24T13:02:38Z,ALhad,Semoga pekerja di sama selalu di beri kesehatan dan lancar sampai nanti pada waktunya selesai.aamienn,Positif
2023-01-27T10:22:06Z,ALhad,@Liestiana W-nyoo ??,Netral
2023-01-27T09:52:38Z,Liestiana W-nyoo,L,Netral
2023-01-27T09:52:15Z,Liestiana W-nyoo,Aku<br><br>0,Netral
2023-01-24T13:02:12Z,Dicky Meilantoro,Wwoooooww...terkagum kagum,Positif
2023-01-24T13:02:09Z,Bang Pai,Gasss pollll biar cpt rampung,Positif
2023-01-24T13:01:52Z,M Rasuli,Ikut bangga...,Positif
2023-01-24T13:01:45Z,Rizal Manurung46,Semoga bisa di lanjut presiden selanjutnya..,Positif
2023-01-24T13:01:26Z,Ahmad Firdaus,Di tangan pak jokowi Indonesia semakin maju,Positif
2023-01-24T13:00:23Z,Fina Safina,Semoga lancar dan selamat,Positif
2023-01-24T12:57:29Z,LUQMAN ID,100 % IKN tidak akan banjir karena di dataran yang tinggi kayak perbukitan. Tapi bagaimana mengatasi banjir di wilayah penduduk lokal dibawah IKN di aliran sungai?,Positif
2023-01-24T16:13:14Z,Duta Satu,@LUQMAN ID kalau gak salah selain sepaku semoi bakal ada waduk lagi karna di IKN nanti sebagian lahan akan di jadikan tempat pertanian...,Positif
2023-01-24T14:14:44Z,LUQMAN ID,"@ardan7i yang jadi korban ya warga di dataran rendah, di Kutai, Samarinda Balikpapan kabarnya juga banjir kemaren.",Negatif
2023-01-24T14:10:43Z,LUQMAN ID,"@zidny katanya sih bakal bangun waduk besar, sekalian sebagai sumber air di IKN. Karena air tanah di Kaltim udah langka akibat tambang batubara, pembukaan hutan yg sangat cepat dan banyak faktor lain. Warga lokal di daerah sekitar IKN bahkan harus membeli",Netral
2023-01-24T13:41:23Z,zidny,Sudah dibuat waduk kayanya,Netral
2023-01-24T13:27:02Z,ardan7i,"Kaltim itu curah hujan tinggi per tahun, klo model pembangunan topografi berbukit air hujan sepenuhnya masuk kedalam tanah, jadi harus hati2 kalau konsep forest city di IKN terdegradasi ancamannya banjir, kota dipinggir sungai itu kota dataran rendah jadi naturalisasi dan tata ruangnya dibuat bappeda agar sungai tdk meluap dijadwalkan pengerukan sungai 2 tahun 1x",Positif
2023-01-24T12:56:49Z,Levi,"Semoga semuanya mendapatkan kelancaran, kemudahan, keselamatan, kesehatan, kebahagiaan, semangat yg luar biasa didalam menjalankan tugasnya masing-masing dlm rangka membangun IKN<br>Semoga alam semesta &amp",Positif
2023-01-24T12:56:14Z,Sadir Baco,"Proyek oligarki,  rakyat menderita malah bangun yg menjerit rakyat akibat pajak",Negatif
2023-01-24T16:14:25Z,Duta Satu,Oligarki matamu... Lo orang jabodetabek ya lo takut jika pembangunan gak fokus lagi ke jabodetabek ya... Mikir pake otak,Netral
2023-01-24T13:15:29Z,Pandora Toromakto,"Dasar kadrun dikit dikit oligarki,lo doang yg menderita.kamu lah sesungguhnya PKI yg tidak mendukung Indonesia maju.kalau di mulut NKRI harga mati,tapi di saat negara y membangun istana negara y,malah ga Terima.indonesia it belum memiliki Istana negara yg di bangun sendiri tong.masih bekas Belanda semua",Negatif
2023-01-24T12:56:11Z,upil kere,"Ok lah ikn d bangun, tp jalan jalan yg rusak , tolong juga d perhatikan,,,,,",Negatif
2023-01-25T01:09:40Z,Irfan Suprianto,"Tanya aja ke daerah, pasti sama pusat sudah di audit, klo belum di kerjakan juga berarti dana nya di umpetin",Negatif
2023-01-24T12:52:44Z,Fishing.99,mudah2n pemrintah  buat jln lebaran  trus larangan masarakat klo bangun ruma jangn terlalu dekat jln jd kedepan kota jd rapi bersih menuju indonesia maju jaya,Positif
2023-01-24T14:05:19Z,Herman Br,"Secara peraturang sudah ada larangan buat bangunan jgn terlalu dekat jalan raya berupa garis sempadan bangunan, tapi pelaksanaan dan pengawasan nya yg kurang. Maklum dijadikan kong kalikong masuk kantong",Negatif
2023-01-24T12:50:45Z,ARDI 77,Alhamdulillah semoga terwujud dan tujuan tidak kendala apapun... semoga sukses dan cepat selesai.... Indonesia maju.👍👍👍👍👍,Positif
2023-01-24T12:49:31Z,Ayogaputra Pratama,semangat pak junaidi bpk kabalai BBPJN KALTIM !!! 🎉🎉,Netral
2023-01-24T12:48:36Z,wak studios,"Salam dari warga sepaku dan  pekerja  IKN disini,<br>Semangat terus buat pemerintah Indonesia maju,<br>Kami harap segera dilakukan peletakan batu pertama istana presiden, warga sepaku udah gak sabar 😍",Positif
2023-01-24T12:48:33Z,ale barbaritz,Luar biasa cepat,Positif
2023-01-24T12:46:09Z,vqfjr9,"1 saja pesan kami dari rakyat, semoga tidak di korupsi",Positif
2023-01-24T12:43:29Z,Verotz Channel,smoga gak kyk meikarta.,Positif
2023-01-24T12:42:01Z,27 Paradise,Sehat selalu utk semua yg terlibat dalam mega proyek ini dr pemimpin Indonesia sampai ke pekerjaan lapangannya 🙏,Positif
2023-01-24T12:37:07Z,sinopeksis,menyambut 2045 Indonesia Maju,Positif
2023-01-24T12:34:22Z,Aqwa Mulya,Semoga lancar ....dan  menjadi awal kemajuan dan kejayaan NKRI ...Aamiin YRA,Positif
2023-01-25T11:48:55Z,Hery thea Bah Ogoet,Asal jangan di recokin kaum2 oknum imigran Yaman dan kroni2nya insya Allah lancar.,Positif
2023-01-24T12:34:06Z,Gedhang godhok,Bismillahirrohmanirrohiimm..!! <br>Semoga cita&quot,Positif
2023-01-24T12:32:42Z,Khanif Nur,Mereka hanya perusak alam,Negatif
2023-01-24T12:32:26Z,Irvan Surya93,Jagan sampai kayak Hambalang dan meikarta... Mangkrak,Negatif
2023-01-24T12:31:48Z,Alexandri Jojejeo,Jangan sampai diganggu oleh antek2 ORDE BARU dan kadrun laknat..karena mereka adalah kaki tangan asing yg ingin menguasai sumber daya alam NKRI.,Negatif
2023-01-24T12:30:34Z,Rz Helmi tv,kabel udh pasti dlm tanah lah ya,Netral
2023-01-24T12:29:55Z,De I,Akankah mangkrak..?,Negatif
2023-01-24T12:29:47Z,Muhammad Fibri Hanafi,Alam hanya terdiam dan belum marah,Negatif
2023-01-24T12:29:26Z,Dieejay 98,Jadi mirip USA nantinya<br>New York kota bisnis = Jakarta<br>Washington Dc ibukota negara  = KalTim,Positif
2023-01-24T12:29:16Z,ButlerS4M4,"Style, jembatan nya kyk punya bapak bj Habibie di batam,riau ya",Netral
2023-01-24T12:27:53Z,danur broo,Semoga selalu berjalan dgn lancar ..<br>Dan bisa selesai tepat waktu.<br>Amin 🤲,Positif
2023-01-24T12:27:46Z,arifai .L,Mana nih haters ?? 👋 hallo..??,Netral
2023-01-24T12:27:43Z,Yudi Marino Ferdinand,"Doa dan Harapan 🙏 Tuhan berkenan wujudkan pembangunan Ibu Kota Negara (IKN) dengan berkatNya yg memberi kelancaran tanpa halangan dan sukses sampai pada terlaksananya  Indonesia mempunyai Ibu Kota yang baru untuk mencapai Kemakmuran bagi seluruh bangsa. Mari kita lebih semangat berjuang bagi bangsa ditempat yg baru nanti dengan keiklasan penuh. Salam Damai bagi bangsaku ytc Indonesia,🙏 Merdeka !!.",Positif
2023-01-26T03:57:33Z,Dey Putra,Aammiin .,Netral
2023-01-24T21:33:22Z,evi soraya,Amin,Netral
2023-01-24T12:25:41Z,kOnG zOe,"Ingin ikut kerja di ikn bahkan ingin tinggal d sana,tp bgmn ya caranya..",Netral
2023-01-24T12:24:52Z,Salman Alfarisi,Mau dong bang kerja...disitu... daftar nya dimana,Netral
2023-01-24T12:24:34Z,Karwek iku Dih,Mantap.....mantap.....JOS 💪💪🇮🇩🇮🇩💝💓💖😍👍👍,Positif
2023-01-24T12:23:06Z,Self Defense,IKN adalah ide kadrun PKI dan kadrun kafir!<br>Kadrun PKI dan kadrun kafir harus diganyang habis dari NKRI!,Negatif
2023-01-24T12:26:53Z,Kelana Saja,"bocil, komen apa sih kamu...?",Netral
2023-01-24T12:21:47Z,Adi Yanto,Pembangun rumah harus di tatah biar rapi,Positif
2023-01-24T12:21:34Z,AS-SASAQI,"PAK BERJUTA JUTA RAKYATMU TIDAK MAKAN... NAH LU GAMPANG SAJA HABISKAN UANG NEGARA, UNTUNG PROYEK SAJA KAU FIKIRKAN... MUDAHAN KAU MELARAT...",Negatif
2023-01-24T13:15:56Z,Naufal Wicaksono,Orang mana yang gabisa makan bro? Yang merantau di kota? Balik kampung makanya. Tuh sawah sama ladang yang ngurus udah pada tua tua.,Netral
2023-01-24T12:48:58Z,memes,Kerja,Netral
2023-01-24T12:28:19Z,Kelana Saja,"kamu nggak punya duit buat makan ...? kerja dong ... sarana prasarananya udah disiapin negara, kok masih males",Netral
2023-01-24T12:21:21Z,Suci Perwira Negara,Go go go gooooooo.....,Positif
2023-01-24T12:20:58Z,sony zidane,IKN LAWAK,Negatif
2023-01-24T12:18:05Z,Mobil esemka,Ikn di bangun tanpa hutang dan membebani apbn. KPK DI BANGUN DISEBELAHNYA,Netral
2023-01-24T12:20:57Z,Risman Somary,Hidup di Indonesia engga enak,Negatif
2023-01-24T12:17:14Z,Firdaus Hadi,Alhamdulillah...budaya baru cara membangun ala profesional Indonesia menuju negara yg maju dlm kinerjanya &amp,Positif
2023-01-27T14:17:54Z,Iwal Slank,"@Saepu Nain fakta..!! miriss liat si jelata tolol awam dn polos, korban pencucian otak, hasut dn propokasi. Bikin gaduh jdi brutal dn anrkis, Al hasil tertunduk takut,nangis di kantor polisi/penjara,masuk RS, BHKN LOBANG KUBURAN.",Negatif
2023-01-27T05:20:18Z,Firdaus Hadi,@Saepu Nain gelar akademis belum tentu bisa kerja....dilapangan yg dibutuhkan kerjanyata...bukan omongan... 😇🤣😇,Netral
2023-01-27T05:19:11Z,Firdaus Hadi,@Saepu Nain binatangnya kadal gurun.... 🤣😭😇,Netral
2023-01-26T22:27:57Z,Zeen,@Civ <br><br>Lalu maunya gimana??? <br>Lu mau yg bangun LIPPO GROUP gitu? Atau Datengin Orang Asing buat bangun ibukota???? <br><br>Mau lu gimana???,Netral
2023-01-26T21:12:30Z,Suman Handoyo,@Saepu Nain kalau kalah terusan itu baru penyesalan...<br>Kalau menang terus  buat apa menyesal😂😂😂.<br>Makanya drun JD orang pinter dikit biar sekali2 bisa menang😂😂😂.<br>Masak seumur hidup JD golongan pecundang.<br>😂😂😂😂,Netral
2023-01-24T12:17:00Z,Ribka Helindra,Lagi bayangin jaman dlu klo kerajaan2 gitu lagi buka hutan buat bikin ibukota kerajaan mereka gini juga ga ya 😅,Netral
2023-01-24T12:16:52Z,USMAN BAHRI,Untuk mngatasi bnjir jgn lupa mmprbayak selokan air untuk mngatasi bnjir di kalah hujan,Positif
2023-01-24T12:50:28Z,Akal waras,makanya  di pilih di dataran tinggi  supaya  anti  banjir.,Netral
2023-01-24T12:15:56Z,Antonius Watr,Keren,Positif
2023-01-24T12:15:23Z,RIBETLUAH,Puan squad .. semoga lancar <br>Xijinping tersenyum,Positif
2023-01-24T22:17:14Z,dota tester,@Abrams endasmu brams,Netral
2023-01-24T16:09:13Z,Abrams,Pret ngabisin duit negara,Negatif
2023-01-24T13:42:45Z,Rizal Rahman," Mau sebar hoaks &amp  faqir ilmunya🤭😂<br><br>Investor terbesar IKN justru dr Dubai (pangeran MBZ), Korea Selatan &amp perusahaan2 swasta Indonesia😀""",Netral
2023-01-24T13:33:59Z,ibnu,apaan sih gak paham,Negatif
2023-01-24T13:33:39Z,Rizal Rahman,Kadrun &amp,Netral
2023-01-24T12:15:22Z,Klan Dullrohman,Cara nyata dukung ikn itu simple...jgn pilih parpol dan capres dr parpol di 2024 yg kemarin nolak ikn nusantara,Positif
2023-01-25T04:10:05Z,Butho Telek,Setuju.,Netral
2023-01-24T12:13:30Z,Sastro Purnomo,IKN di bangun di tempat Paru2nya dunia..,Negatif
2023-01-24T16:10:37Z,Abrams,Pret ngabisin duit negara,Negatif
2023-01-24T13:07:53Z,Pandora Toromakto,Kwkwkw paru-paru dunia 🤣,Netral
2023-01-24T13:06:16Z,Ali Imron,paru2 nya pindah ke jawa saja yg tanahnya subur gemah ripah loh jinawi,Negatif
2023-01-24T12:12:15Z,MEOW007,Jokowi puan maharani (?),Netral
2023-01-24T12:11:53Z,jingga,Mudah2an rampung demi pemerataan pembangunan simpangkan politik demi kesejahteraan seluruh rakyat Indonesia.,Positif
2023-01-24T12:11:12Z,AIUEO,MEIKARTA JILID II,Negatif
2023-01-24T12:10:24Z,Ni'matul Maula,<b>kadrun paling alergi dengan IKN baru.</b>,Negatif
2023-01-24T12:09:48Z,Prof. Dr. dr. H SUGIONO,Ujung ujungnya ..  lihat saja nanti setelah pergantian presiden jokowi dan selajutnya prabowo. Nah setelah pergantian Presiden RI 2029/2030  dan tidak terkait dengan PDIP.,Negatif
2023-01-24T12:09:20Z,Reger Pras,Wiii udah ada penampakan cepat y pembaggunanya apa di bantu jin...gas pol semoga istana ibu kota cepat selesai,Positif
2023-01-24T12:09:15Z,Raden Bimo Bimo,Dengan ijin Allah SWT....semoga pembangunan IKN lancar dan sukses selalu amiiiiin 🤲🤲,Positif
2023-01-24T14:19:59Z,Prabu Kiansantang,Amiin yra🤲🤲,Netral
2023-01-24T12:08:52Z,Moeh teguh,Semoga lancaran sukses... <br>Kawal terus IKN 💪💪,Positif
2023-01-24T12:08:51Z,istaf fie,Mantabs ... jangan seperti Meikarta,Positif
2023-01-24T12:08:05Z,tri guna pamungkas,Kasih link videonya  ke kadrun  😭😂😂😂,Netral
2023-01-24T12:08:24Z,tri guna pamungkas,Up,Netral
2023-01-24T12:08:20Z,tri guna pamungkas,Up,Netral
2023-01-24T12:08:14Z,tri guna pamungkas,Up,Netral
2023-01-24T12:07:18Z,Melayu Borneo,"Yang di pandang tampak depan saja, coba lihat jalan di kalbar apa lagi kab. ketapang arah ke kalteng masih berkubang lumpur",Negatif
2023-01-24T12:06:12Z,Miko Joerdison,1.5%,Netral
2023-01-24T12:06:07Z,Rachmadi Madi,Mantap,Positif
2023-01-24T12:05:29Z,@anjho_mblo21,Para 🦎 kadal pada panas loh 🔥😄👍 maju Indonesiaku,Positif
2023-01-24T12:03:56Z,Pop Eye,Jalan tol yg dari bandara menuju tol manggar kapan di bangun ya ?,Netral
2023-01-24T12:03:51Z,Juber Trias,"Semoga rakyat kecil seperti kita juga bisa bekerja disana,..",Netral
